gene_id	scaffold_id	start	end	strand	product	note
W3030BJ00200	scaffold_62	18805	21079	-	hypothetical protein	None
W3030BJ00210	scaffold_62	21367	22678	-	hypothetical protein	None
W3030BJ00220	scaffold_62	22927	25768	-	hypothetical protein	None
W3030BJ00230	scaffold_62	26045	27896	-	hypothetical protein	None
W3030BJ00240	scaffold_62	28422	31029	+	hypothetical protein	None
W3030BJ00250	scaffold_62	31101	32382	-	hypothetical protein	None
W3030BJ00260	scaffold_62	32667	34665	+	hypothetical protein	None
W3030BJ00270	scaffold_62	34979	37247	-	hypothetical protein	None
W3030BJ00280	scaffold_62	37561	37771	+	hypothetical protein	None
W3030BJ00290	scaffold_62	38373	39645	+	hypothetical protein	None
W3030BJ00300	scaffold_62	39980	41450	-	hypothetical protein	None
W3030BJ00310	scaffold_62	41716	43438	-	hypothetical protein	None
W3030BJ00320	scaffold_62	44260	46897	+	hypothetical protein	None
W3030BJ00330	scaffold_62	47264	47741	-	hypothetical protein	None
W3030BJ00340	scaffold_62	47801	52481	-	hypothetical protein	None
W3030BJ00350	scaffold_62	52919	56678	-	hypothetical protein	None
W3030BJ00360	scaffold_62	57333	59007	+	hypothetical protein	None
W3030BJ00370	scaffold_62	59937	60234	+	hypothetical protein	None
W3030BJ00380	scaffold_62	61010	63224	+	hypothetical protein	None
W3030BJ00390	scaffold_62	63564	67965	-	hypothetical protein	None
W3030BJ00400	scaffold_62	68710	69868	+	hypothetical protein	None
W3030BJ00410	scaffold_62	70075	70915	+	hypothetical protein	None
W3030BJ00420	scaffold_62	71426	72546	+	hypothetical protein	None
W3030BJtrna4S	scaffold_62	710	792	+	None	None
W3030BK00100	scaffold_63	1396	1891	-	hypothetical protein	None
W3030BK00110	scaffold_63	3485	5408	+	hypothetical protein	None
W3030BK00120	scaffold_63	5536	7420	-	hypothetical protein	None
W3030BK00130	scaffold_63	8545	9361	+	hypothetical protein	None
W3030BK00140	scaffold_63	9720	9993	-	hypothetical protein	None
W3030BK00150	scaffold_63	11225	11663	-	hypothetical protein	None
W3030BK00160	scaffold_63	12295	13153	+	hypothetical protein	None
W3030BK00170	scaffold_63	13541	14303	+	hypothetical protein	None
W3030BK00180	scaffold_63	14820	18276	+	hypothetical protein	None
W3030BK00190	scaffold_63	18498	21207	-	hypothetical protein	None
W3030BK00200	scaffold_63	22035	23958	+	hypothetical protein	None
W3030BK00210	scaffold_63	24545	26162	+	hypothetical protein	None
W3030BK00220	scaffold_63	26333	27230	-	hypothetical protein	None
W3030BK00230	scaffold_63	27452	28421	-	hypothetical protein	None
W3030BK00240	scaffold_63	28488	29673	-	hypothetical protein	None
W3030BK00250	scaffold_63	29905	30886	+	hypothetical protein	None
W3030BK00260	scaffold_63	31103	31520	+	hypothetical protein	None
W3030BK00270	scaffold_63	31806	33228	+	hypothetical protein	None
W3030BK00280	scaffold_63	33522	36033	-	hypothetical protein	None
W3030BK00290	scaffold_63	36409	38380	-	hypothetical protein	None
W3030BK00300	scaffold_63	39046	40810	+	hypothetical protein	None
W3030BK00310	scaffold_63	41170	42289	-	hypothetical protein	None
W3030BK00320	scaffold_63	42606	43470	-	hypothetical protein	None
W3030BK00330	scaffold_63	43799	45050	-	hypothetical protein	None
W3030BK00340	scaffold_63	46013	49118	+	hypothetical protein	None
W3030BK00350	scaffold_63	49430	53390	-	hypothetical protein	None
W3030BK00360	scaffold_63	54055	54484	-	hypothetical protein	None
W3030BK00370	scaffold_63	56905	57331	-	hypothetical protein	None
W3030BK00380	scaffold_63	57703	61156	-	hypothetical protein	None
W3030BK00390	scaffold_63	61828	62398	-	hypothetical protein	None
W3030BK00400	scaffold_63	62612	63653	-	hypothetical protein	None
W3030BK00410	scaffold_63	64391	65687	+	hypothetical protein	None
W3030BK00420	scaffold_63	66131	67088	+	hypothetical protein	None
W3030BK00430	scaffold_63	67261	68047	-	hypothetical protein	None
W3030BK00440	scaffold_63	68319	69360	+	hypothetical protein	None
W3030BK00450	scaffold_63	71003	71065	+	hypothetical protein	None
W3030BKtrna5S	scaffold_63	2344	2426	+	None	None
W3030BL00100	scaffold_64	3	2532	-	hypothetical protein	None
W3030BL00110	scaffold_64	2799	4455	-	hypothetical protein	None
W3030BL00120	scaffold_64	4791	5448	+	hypothetical protein	None
W3030BL00130	scaffold_64	6783	7662	+	hypothetical protein	None
W3030BL00140	scaffold_64	8033	10694	+	hypothetical protein	None
W3030BL00150	scaffold_64	11898	13116	+	hypothetical protein	None
W3030BL00160	scaffold_64	13397	16421	-	hypothetical protein	None
W3030BL00170	scaffold_64	16914	17631	+	hypothetical protein	None
W3030BL00180	scaffold_64	17743	18562	+	hypothetical protein	None
W3030BL00190	scaffold_64	18949	22768	+	hypothetical protein	None
W3030BL00200	scaffold_64	23021	24416	+	hypothetical protein	None
W3030BL00210	scaffold_64	24704	25294	+	hypothetical protein	None
W3030BL00220	scaffold_64	25539	26478	-	hypothetical protein	None
W3030BL00230	scaffold_64	27345	28800	+	hypothetical protein	None
W3030BL00240	scaffold_64	29031	30735	-	hypothetical protein	None
W3030BL00250	scaffold_64	31258	32563	-	hypothetical protein	None
W3030BL00260	scaffold_64	33446	37829	+	hypothetical protein	None
W3030BL00270	scaffold_64	38126	38933	+	hypothetical protein	None
W3030BL00280	scaffold_64	39137	40022	-	hypothetical protein	None
W3030BL00290	scaffold_64	40772	43517	-	hypothetical protein	None
W3030BL00300	scaffold_64	43798	46084	-	hypothetical protein	None
W3030BL00310	scaffold_64	46464	47163	-	hypothetical protein	None
W3030BL00320	scaffold_64	47343	48651	-	hypothetical protein	None
W3030BL00330	scaffold_64	48990	52314	-	hypothetical protein	None
W3030BL00340	scaffold_64	52750	54565	-	hypothetical protein	None
W3030BL00350	scaffold_64	55348	56278	-	hypothetical protein	None
W3030BL00360	scaffold_64	57658	58510	-	hypothetical protein	None
W3030BL00370	scaffold_64	59140	59989	-	hypothetical protein	None
W3030BL00380	scaffold_64	60780	61182	+	hypothetical protein	None
W3030BL00390	scaffold_64	61457	62387	-	hypothetical protein	None
W3030BL00400	scaffold_64	63352	64336	+	hypothetical protein	None
W3030BL00410	scaffold_64	64624	65806	-	hypothetical protein	None
W3030BL00420	scaffold_64	66452	69683	+	hypothetical protein	None
W3030BL00430	scaffold_64	70125	70653	+	hypothetical protein	None
W3030BM00100	scaffold_65	2	1226	-	hypothetical protein	None
W3030BM00110	scaffold_65	3012	3795	+	hypothetical protein	None
W3030BM00120	scaffold_65	3964	5284	-	hypothetical protein	None
W3030BM00130	scaffold_65	5923	6514	-	hypothetical protein	None
W3030BM00140	scaffold_65	8633	10979	+	hypothetical protein	None
W3030BM00150	scaffold_65	12732	14103	-	hypothetical protein	None
W3030BM00160	scaffold_65	15425	16193	-	hypothetical protein	None
W3030BM00170	scaffold_65	16468	17188	-	hypothetical protein	None
W3030BM00180	scaffold_65	17881	19672	+	hypothetical protein	None
W3030BM00190	scaffold_65	20089	22393	+	hypothetical protein	None
W3030BM00200	scaffold_65	22843	24127	+	hypothetical protein	None
W3030BM00210	scaffold_65	24386	24827	-	hypothetical protein	None
W3030BM00220	scaffold_65	25581	27288	+	hypothetical protein	None
W3030BM00230	scaffold_65	28428	31392	+	hypothetical protein	None
W3030BM00240	scaffold_65	32109	32976	+	hypothetical protein	None
W3030BM00250	scaffold_65	33475	36124	+	hypothetical protein	None
W3030BM00260	scaffold_65	36507	38865	+	hypothetical protein	None
W3030BM00270	scaffold_65	39345	39633	+	hypothetical protein	None
W3030BM00280	scaffold_65	40101	40803	+	hypothetical protein	None
W3030BM00290	scaffold_65	41059	42259	-	hypothetical protein	None
W3030BM00300	scaffold_65	43952	47489	+	hypothetical protein	None
W3030BM00310	scaffold_65	47516	48203	-	hypothetical protein	None
W3030BM00320	scaffold_65	48682	49615	+	hypothetical protein	None
W3030BM00330	scaffold_65	49855	50269	-	hypothetical protein	None
W3030BM00340	scaffold_65	51263	52781	+	hypothetical protein	None
W3030BM00350	scaffold_65	53165	54743	-	hypothetical protein	None
W3030BM00360	scaffold_65	55143	57018	-	hypothetical protein	None
W3030BM00370	scaffold_65	57515	59357	-	hypothetical protein	None
W3030BM00380	scaffold_65	59947	61294	+	hypothetical protein	None
W3030BM00390	scaffold_65	61358	62240	-	hypothetical protein	None
W3030BM00400	scaffold_65	63170	65039	+	hypothetical protein	None
W3030BM00410	scaffold_65	65279	66089	+	hypothetical protein	None
W3030BM00420	scaffold_65	66367	69622	-	hypothetical protein	None
W3030BN00100	scaffold_66	625	3739	-	hypothetical protein	None
W3030BN00110	scaffold_66	4981	6883	+	hypothetical protein	None
W3030BN00120	scaffold_66	7615	8197	+	hypothetical protein	None
W3030BN00130	scaffold_66	8914	9496	+	hypothetical protein	None
W3030BN00140	scaffold_66	9559	11098	-	hypothetical protein	None
W3030BN00150	scaffold_66	11533	12751	-	hypothetical protein	None
W3030BN00160	scaffold_66	12979	14302	+	hypothetical protein	None
W3030BN00170	scaffold_66	14567	16967	+	hypothetical protein	None
W3030BN00180	scaffold_66	17332	18226	+	hypothetical protein	None
W3030BN00190	scaffold_66	18419	19460	-	hypothetical protein	None
W3030BN00200	scaffold_66	19618	20125	+	hypothetical protein	None
W3030BN00210	scaffold_66	20178	21243	-	hypothetical protein	None
W3030BN00220	scaffold_66	21727	22060	+	hypothetical protein	None
W3030BN00230	scaffold_66	22174	23875	-	hypothetical protein	None
W3030BN00240	scaffold_66	24126	25527	+	hypothetical protein	None
W3030BN00250	scaffold_66	26333	27920	+	hypothetical protein	None
W3030BN00260	scaffold_66	27978	30216	-	hypothetical protein	None
W3030BN00270	scaffold_66	30520	32023	-	hypothetical protein	None
W3030BN00280	scaffold_66	32639	34208	+	hypothetical protein	None
W3030BN00290	scaffold_66	34496	35750	+	hypothetical protein	None
W3030BN00300	scaffold_66	35955	38238	+	hypothetical protein	None
W3030BN00310	scaffold_66	38423	39200	+	hypothetical protein	None
W3030BN00320	scaffold_66	39304	40696	-	hypothetical protein	None
W3030BN00330	scaffold_66	41131	41371	-	hypothetical protein	None
W3030BN00340	scaffold_66	42134	43073	+	hypothetical protein	None
W3030BN00350	scaffold_66	44057	45023	+	hypothetical protein	None
W3030BN00360	scaffold_66	45242	46994	-	hypothetical protein	None
W3030BN00370	scaffold_66	47465	48716	+	hypothetical protein	None
W3030BN00380	scaffold_66	48884	51410	-	hypothetical protein	None
W3030BN00390	scaffold_66	53922	54930	-	hypothetical protein	None
W3030BN00400	scaffold_66	55498	55933	+	hypothetical protein	None
W3030BN00410	scaffold_66	55951	58090	-	hypothetical protein	None
W3030BN00420	scaffold_66	58532	58826	+	hypothetical protein	None
W3030BN00430	scaffold_66	58932	59331	-	hypothetical protein	None
W3030BN00440	scaffold_66	59478	60429	+	hypothetical protein	None
W3030BN00450	scaffold_66	60751	64042	+	hypothetical protein	None
W3030BN00460	scaffold_66	64296	65568	-	hypothetical protein	None
W3030BN00470	scaffold_66	65977	67060	+	hypothetical protein	None
W3030BNtrna4E	scaffold_66	367	439	+	None	None
W3030BO00100	scaffold_67	245	1481	-	hypothetical protein	None
W3030BO00110	scaffold_67	1738	9208	-	hypothetical protein	None
W3030BO00120	scaffold_67	9751	10585	-	hypothetical protein	None
W3030BO00130	scaffold_67	11104	14356	-	hypothetical protein	None
W3030BO00140	scaffold_67	14984	15932	-	hypothetical protein	None
W3030BO00150	scaffold_67	16313	16976	-	hypothetical protein	None
W3030BO00160	scaffold_67	17313	19977	+	hypothetical protein	None
W3030BO00170	scaffold_67	20232	21927	-	hypothetical protein	None
W3030BO00180	scaffold_67	22397	23405	+	hypothetical protein	None
W3030BO00190	scaffold_67	23659	24544	-	hypothetical protein	None
W3030BO00200	scaffold_67	25489	26779	-	hypothetical protein	None
W3030BO00210	scaffold_67	27168	27795	+	hypothetical protein	None
W3030BO00220	scaffold_67	27840	29172	-	hypothetical protein	None
W3030BO00230	scaffold_67	29663	32249	+	hypothetical protein	None
W3030BO00240	scaffold_67	32799	35610	+	hypothetical protein	None
W3030BO00250	scaffold_67	36020	36884	-	hypothetical protein	None
W3030BO00260	scaffold_67	37484	38009	+	hypothetical protein	None
W3030BO00270	scaffold_67	38213	38741	-	hypothetical protein	None
W3030BO00280	scaffold_67	39019	39442	-	hypothetical protein	None
W3030BO00290	scaffold_67	39959	40286	+	hypothetical protein	None
W3030BO00300	scaffold_67	40617	43839	-	hypothetical protein	None
W3030BO00310	scaffold_67	44515	48196	+	hypothetical protein	None
W3030BO00320	scaffold_67	48272	48596	-	hypothetical protein	None
W3030BO00330	scaffold_67	48742	49675	+	hypothetical protein	None
W3030BO00340	scaffold_67	50764	53077	+	hypothetical protein	None
W3030BO00350	scaffold_67	53291	55958	-	hypothetical protein	None
W3030BO00360	scaffold_67	56204	57830	+	hypothetical protein	None
W3030BO00370	scaffold_67	58094	59132	-	hypothetical protein	None
W3030BO00380	scaffold_67	59389	60736	+	hypothetical protein	None
W3030BO00390	scaffold_67	60890	62261	-	hypothetical protein	None
W3030BO00400	scaffold_67	62639	64379	-	hypothetical protein	None
W3030BO00410	scaffold_67	64576	65008	+	hypothetical protein	None
W3030BO00420	scaffold_67	65262	67119	+	hypothetical protein	None
W3030BO00430	scaffold_67	67262	68639	-	hypothetical protein	None
W3030BOtrna1T	scaffold_67	24877	24949	-	None	None
W3030BP00100	scaffold_68	126	552	-	hypothetical protein	None
W3030BP00110	scaffold_68	4156	5077	+	hypothetical protein	None
W3030BP00120	scaffold_68	6416	7328	-	hypothetical protein	None
W3030BP00130	scaffold_68	8101	10486	+	hypothetical protein	None
W3030BP00140	scaffold_68	12812	13448	+	hypothetical protein	None
W3030BP00150	scaffold_68	13522	14257	-	hypothetical protein	None
W3030BP00160	scaffold_68	15659	15917	+	hypothetical protein	None
W3030BP00170	scaffold_68	16254	17058	+	hypothetical protein	None
W3030BP00180	scaffold_68	18088	18361	-	hypothetical protein	None
W3030BP00190	scaffold_68	18702	20034	-	hypothetical protein	None
W3030BP00200	scaffold_68	20367	21171	-	hypothetical protein	None
W3030BP00210	scaffold_68	21716	25082	-	hypothetical protein	None
W3030BP00220	scaffold_68	26408	27308	+	hypothetical protein	None
W3030BP00230	scaffold_68	27603	28338	+	hypothetical protein	None
W3030BP00240	scaffold_68	28492	30472	-	hypothetical protein	None
W3030BP00250	scaffold_68	30750	37242	+	hypothetical protein	None
W3030BP00260	scaffold_68	37353	39690	-	hypothetical protein	None
W3030BP00270	scaffold_68	40120	40798	-	hypothetical protein	None
W3030BP00280	scaffold_68	41012	43403	-	hypothetical protein	None
W3030BP00290	scaffold_68	44102	45743	+	hypothetical protein	None
W3030BP00300	scaffold_68	46000	48556	-	hypothetical protein	None
W3030BP00310	scaffold_68	49312	54028	-	hypothetical protein	None
W3030BP00320	scaffold_68	54665	56399	-	hypothetical protein	None
W3030BP00330	scaffold_68	56973	61380	-	hypothetical protein	None
W3030BP00340	scaffold_68	62989	63688	+	hypothetical protein	None
W3030BP00350	scaffold_68	63877	66142	+	hypothetical protein	None
W3030BP00360	scaffold_68	66423	67425	+	hypothetical protein	None
W3030BPtrna1I	scaffold_68	15423	15497	+	None	None
W3030BQ00100	scaffold_69	231	852	+	hypothetical protein	None
W3030BQ00110	scaffold_69	1602	3279	-	hypothetical protein	None
W3030BQ00120	scaffold_69	4031	5429	+	hypothetical protein	None
W3030BQ00130	scaffold_69	10102	11233	+	hypothetical protein	None
W3030BQ00140	scaffold_69	11428	12328	+	hypothetical protein	None
W3030BQ00150	scaffold_69	13059	14520	+	hypothetical protein	None
W3030BQ00160	scaffold_69	14842	16609	-	hypothetical protein	None
W3030BQ00170	scaffold_69	17045	20186	-	hypothetical protein	None
W3030BQ00180	scaffold_69	21022	21760	+	hypothetical protein	None
W3030BQ00190	scaffold_69	22222	24337	+	hypothetical protein	None
W3030BQ00200	scaffold_69	24777	25887	+	hypothetical protein	None
W3030BQ00210	scaffold_69	26057	26651	+	hypothetical protein	None
W3030BQ00220	scaffold_69	26741	27905	-	hypothetical protein	None
W3030BQ00230	scaffold_69	28099	30274	+	hypothetical protein	None
W3030BQ00240	scaffold_69	30622	32299	+	hypothetical protein	None
W3030BQ00250	scaffold_69	32431	33634	+	hypothetical protein	None
W3030BQ00260	scaffold_69	33776	34322	-	hypothetical protein	None
W3030BQ00270	scaffold_69	34569	37584	+	hypothetical protein	None
W3030BQ00280	scaffold_69	37638	38490	+	hypothetical protein	None
W3030BQ00290	scaffold_69	38676	41559	+	hypothetical protein	None
W3030BQ00300	scaffold_69	41855	42653	-	hypothetical protein	None
W3030BQ00310	scaffold_69	42911	44921	-	hypothetical protein	None
W3030BQ00320	scaffold_69	45606	48015	+	hypothetical protein	None
W3030BQ00330	scaffold_69	48246	50979	+	hypothetical protein	None
W3030BQ00340	scaffold_69	51199	52127	+	hypothetical protein	None
W3030BQ00350	scaffold_69	52172	52745	-	hypothetical protein	None
W3030BQ00360	scaffold_69	52896	53340	-	hypothetical protein	None
W3030BQ00370	scaffold_69	53627	56084	-	hypothetical protein	None
W3030BQ00380	scaffold_69	56722	58456	+	hypothetical protein	None
W3030BQ00390	scaffold_69	58797	61674	+	hypothetical protein	None
W3030BQ00400	scaffold_69	61875	62124	-	hypothetical protein	None
W3030BQ00410	scaffold_69	62466	62838	+	hypothetical protein	None
W3030BQ00420	scaffold_69	66020	67034	+	hypothetical protein	None
W3030BQ00430	scaffold_69	67141	67984	-	hypothetical protein	None
W3030BQtrna6V	scaffold_69	62955	63029	-	None	None
W3030BR00100	scaffold_70	1274	2945	-	hypothetical protein	None
W3030BR00110	scaffold_70	3494	4868	+	hypothetical protein	None
W3030BR00120	scaffold_70	5233	6811	+	hypothetical protein	None
W3030BR00130	scaffold_70	7216	8359	+	hypothetical protein	None
W3030BR00140	scaffold_70	9370	10555	+	hypothetical protein	None
W3030BR00150	scaffold_70	10885	11791	-	hypothetical protein	None
W3030BR00160	scaffold_70	13310	16808	+	hypothetical protein	None
W3030BR00170	scaffold_70	16964	17498	-	hypothetical protein	None
