w303_gene_id	locus_tag	sc_gene_id	std_gene_name	erg_name	w303_scaffold	chromosome_id	start	end	strand	product
W3030Q01520	W303_0Q01520		YDL214C		w303_scaffold_17	CM007977.1	293743	296115	-	hypothetical protein
W3030Q01530	W303_0Q01530		YNL182C		w303_scaffold_17	CM007977.1	296566	298233	-	hypothetical protein
W3030Q01540	W303_0Q01540		YNL181W		w303_scaffold_17	CM007977.1	298941	300164	+	hypothetical protein
W3030Q01550	W303_0Q01550		YNL180C		w303_scaffold_17	CM007977.1	300260	301255	-	hypothetical protein
W3030Q01560	W303_0Q01560		YNL178W		w303_scaffold_17	CM007977.1	303286	304008	+	hypothetical protein
W3030Q01570	W303_0Q01570		YNL177C		w303_scaffold_17	CM007977.1	304292	305221	-	hypothetical protein
W3030Q01580	W303_0Q01580		YDL211C		w303_scaffold_17	CM007977.1	305676	307586	-	hypothetical protein
W3030Q01590	W303_0Q01590		YNL175C		w303_scaffold_17	CM007977.1	308007	309218	-	hypothetical protein
W3030Q01600	W303_0Q01600		YHR146W		w303_scaffold_17	CM007977.1	309563	310663	-	hypothetical protein
W3030Q01610	W303_0Q01610		YNL172W		w303_scaffold_17	CM007977.1	311242	316485	+	hypothetical protein
W3030Q01620	W303_0Q01620		YNL169C		w303_scaffold_17	CM007977.1	316772	318274	-	hypothetical protein
W3030Q01630	W303_0Q01630		YNL168C		w303_scaffold_17	CM007977.1	318633	319412	-	hypothetical protein
W3030Q01640	W303_0Q01640		YNL167C		w303_scaffold_17	CM007977.1	320019	321962	-	hypothetical protein
W3030Q01650	W303_0Q01650		YNL166C		w303_scaffold_17	CM007977.1	322821	324167	-	hypothetical protein
W3030Q01660	W303_0Q01660		YNL165W		w303_scaffold_17	CM007977.1	324434	325654	+	hypothetical protein
W3030Q01670	W303_0Q01670		YNL164C		w303_scaffold_17	CM007977.1	325867	326922	-	hypothetical protein
W3030Q01680	W303_0Q01680		YNL163C		w303_scaffold_17	CM007977.1	327343	330675	-	hypothetical protein
W3030Q01690	W303_0Q01690		YNL162W		w303_scaffold_17	CM007977.1	330931	331149	+	hypothetical protein
W3030Q01700	W303_0Q01700		YHR141C		w303_scaffold_17	CM007977.1	331924	332756	+	hypothetical protein
W3030Q01710	W303_0Q01710		YNL161W		w303_scaffold_17	CM007977.1	333199	335469	+	hypothetical protein
W3030Q01720	W303_0Q01720		YHR139C		w303_scaffold_17	CM007977.1	337147	338211	+	hypothetical protein
W3030Q01730	W303_0Q01730		YNL159C		w303_scaffold_17	CM007977.1	339080	339949	-	hypothetical protein
W3030Q01740	W303_0Q01740		YNL158W		w303_scaffold_17	CM007977.1	340214	340810	+	hypothetical protein
W3030Q01750	W303_0Q01750		YHR132W		w303_scaffold_17	CM007977.1	340954	341460	+	hypothetical protein
W3030Q01760	W303_0Q01760		YHR133C		w303_scaffold_17	CM007977.1	341671	342570	-	hypothetical protein
W3030Q01770	W303_0Q01770		YNL155W		w303_scaffold_17	CM007977.1	343118	343942	+	hypothetical protein
W3030Q01780	W303_0Q01780		YHR135C		w303_scaffold_17	CM007977.1	344238	345878	-	hypothetical protein
W3030Q01790	W303_0Q01790		YNL153C		w303_scaffold_17	CM007977.1	346271	346660	-	hypothetical protein
W3030Q01800	W303_0Q01800		YNL152W		w303_scaffold_17	CM007977.1	346915	348144	+	hypothetical protein
W3030Q01810	W303_0Q01810		YNL151C		w303_scaffold_17	CM007977.1	348368	349123	-	hypothetical protein
W3030Q01820	W303_0Q01820		YNL149C		w303_scaffold_17	CM007977.1	349969	350358	-	hypothetical protein
W3030Q01830	W303_0Q01830		YNL148C		w303_scaffold_17	CM007977.1	350509	351273	-	hypothetical protein
W3030Q01840	W303_0Q01840		YNL147W		w303_scaffold_17	CM007977.1	351764	351985	+	hypothetical protein
W3030Q01850	W303_0Q01850		YNL146W		w303_scaffold_17	CM007977.1	352317	352619	+	hypothetical protein
W3030Q01860	W303_0Q01860		YNL145W		w303_scaffold_17	CM007977.1	353016	353132	+	hypothetical protein
W3030Q01870	W303_0Q01870		YHR131C		w303_scaffold_17	CM007977.1	353422	355644	-	hypothetical protein
W3030Q01880	W303_0Q01880		YNL142W		w303_scaffold_17	CM007977.1	358106	359605	+	hypothetical protein
W3030Q01890	W303_0Q01890		YNL141W		w303_scaffold_17	CM007977.1	360249	361292	+	hypothetical protein
W3030Q01900	W303_0Q01900		YNL139C		w303_scaffold_17	CM007977.1	361577	366370	-	hypothetical protein
W3030Q01910	W303_0Q01910		YNL138W		w303_scaffold_17	CM007977.1	366686	367065	+	hypothetical protein
W3030Q01920	W303_0Q01920		YNL138W		w303_scaffold_17	CM007977.1	367394	368974	+	hypothetical protein
W3030Q01930	W303_0Q01930		YNL137C		w303_scaffold_17	CM007977.1	369248	370708	-	hypothetical protein
W3030Q01940	W303_0Q01940		YNL136W		w303_scaffold_17	CM007977.1	371021	372298	+	hypothetical protein
W3030Q01950	W303_0Q01950		YNL135C		w303_scaffold_17	CM007977.1	372535	372879	-	hypothetical protein
W3030Q01960	W303_0Q01960		YNL134C		w303_scaffold_17	CM007977.1	373104	374234	-	hypothetical protein
W3030Q01970	W303_0Q01970		YNL133C		w303_scaffold_17	CM007977.1	374824	375345	-	hypothetical protein
W3030Qtrna2F					w303_scaffold_17	CM007977.1	375522	375612	+	
W3030Q01980	W303_0Q01980		YNL132W		w303_scaffold_17	CM007977.1	375974	379144	+	hypothetical protein
W3030Q01990	W303_0Q01990		YNL131W		w303_scaffold_17	CM007977.1	379420	379878	+	hypothetical protein
W3030Q02000	W303_0Q02000		YHR123W		w303_scaffold_17	CM007977.1	380211	381526	-	hypothetical protein
W3030Q02010	W303_0Q02010		YNL129W		w303_scaffold_17	CM007977.1	382133	382855	+	hypothetical protein
W3030Q02020	W303_0Q02020		YNL128W		w303_scaffold_17	CM007977.1	383012	384316	+	hypothetical protein
W3030Q02030	W303_0Q02030		YNL127W		w303_scaffold_17	CM007977.1	384640	387501	+	hypothetical protein
W3030Q02040	W303_0Q02040		YNL126W		w303_scaffold_17	CM007977.1	387880	390420	+	hypothetical protein
W3030Q02050	W303_0Q02050		YNL125C		w303_scaffold_17	CM007977.1	390799	393105	-	hypothetical protein
W3030Q02060	W303_0Q02060		YNL124W		w303_scaffold_17	CM007977.1	393830	395308	+	hypothetical protein
W3030Q02070	W303_0Q02070		YNL123W		w303_scaffold_17	CM007977.1	395623	398616	+	hypothetical protein
W3030Q02080	W303_0Q02080		YNL122C		w303_scaffold_17	CM007977.1	398961	399308	-	hypothetical protein
W3030Q02090	W303_0Q02090		YHR117W		w303_scaffold_17	CM007977.1	399622	401475	-	hypothetical protein
W3030Q02100	W303_0Q02100		YNL119W		w303_scaffold_17	CM007977.1	401978	403459	+	hypothetical protein
W3030Q02110	W303_0Q02110		YNL118C		w303_scaffold_17	CM007977.1	403590	406502	-	hypothetical protein
W3030Q02120	W303_0Q02120		YNL117W		w303_scaffold_17	CM007977.1	407296	408960	+	hypothetical protein
W3030Q02130	W303_0Q02130		YHR115C		w303_scaffold_17	CM007977.1	409279	410847	+	hypothetical protein
W3030Q02140	W303_0Q02140		YNL115C		w303_scaffold_17	CM007977.1	411057	412991	-	hypothetical protein
W3030Q02150	W303_0Q02150		YNL113W		w303_scaffold_17	CM007977.1	413709	414137	+	hypothetical protein
W3030Q02160	W303_0Q02160		YNL112W		w303_scaffold_17	CM007977.1	414576	415880	+	hypothetical protein
W3030Q02170	W303_0Q02170		YNL111C		w303_scaffold_17	CM007977.1	418235	418597	-	hypothetical protein
W3030Q02180	W303_0Q02180		YNL110C		w303_scaffold_17	CM007977.1	419121	419783	-	hypothetical protein
W3030Q02190	W303_0Q02190		YNL108C		w303_scaffold_17	CM007977.1	420309	421121	-	hypothetical protein
W3030Q02200	W303_0Q02200		YNL107W		w303_scaffold_17	CM007977.1	421393	422073	+	hypothetical protein
W3030Q02210	W303_0Q02210		YNL106C		w303_scaffold_17	CM007977.1	422239	425790	-	hypothetical protein
W3030Q02220	W303_0Q02220		YNL104C		w303_scaffold_17	CM007977.1	426190	428049	-	hypothetical protein
W3030Q02230	W303_0Q02230		YNL103W		w303_scaffold_17	CM007977.1	429030	431048	+	hypothetical protein
W3030Q02240	W303_0Q02240		YNL102W		w303_scaffold_17	CM007977.1	431382	435788	+	hypothetical protein
W3030Q02250	W303_0Q02250		YNL101W		w303_scaffold_17	CM007977.1	436294	438435	+	hypothetical protein
W3030Q02260	W303_0Q02260		YNL100W		w303_scaffold_17	CM007977.1	438908	439612	+	hypothetical protein
W3030Q02270	W303_0Q02270		YNL099C		w303_scaffold_17	CM007977.1	439862	440578	-	hypothetical protein
W3030Q02280	W303_0Q02280		YNL098C		w303_scaffold_17	CM007977.1	440898	441866	-	hypothetical protein
W3030Q02290	W303_0Q02290		YNL097C		w303_scaffold_17	CM007977.1	442640	443632	-	hypothetical protein
W3030Qtrna11L					w303_scaffold_17	CM007977.1	444276	444389	+	
W3030Q02300	W303_0Q02300		YNL096C		w303_scaffold_17	CM007977.1	444667	444855	-	hypothetical protein
W3030Q02310	W303_0Q02310		YNL095C		w303_scaffold_17	CM007977.1	446179	448107	-	hypothetical protein
W3030Q02320	W303_0Q02320		YNL094W		w303_scaffold_17	CM007977.1	448878	450641	+	hypothetical protein
W3030Q02330	W303_0Q02330		YNL093W		w303_scaffold_17	CM007977.1	451135	451797	+	hypothetical protein
W3030Q02340	W303_0Q02340		YNL092W		w303_scaffold_17	CM007977.1	452138	453340	+	hypothetical protein
W3030Q02350	W303_0Q02350		YNL091W		w303_scaffold_17	CM007977.1	453675	457397	+	hypothetical protein
W3030Q02360	W303_0Q02360		YNL090W		w303_scaffold_17	CM007977.1	457832	458410	+	hypothetical protein
W3030Q02370	W303_0Q02370		YNL088W		w303_scaffold_17	CM007977.1	458972	463258	+	hypothetical protein
W3030Q02380	W303_0Q02380		YNL087W		w303_scaffold_17	CM007977.1	463679	467215	+	hypothetical protein
W3030Q02390	W303_0Q02390		YNL086W		w303_scaffold_17	CM007977.1	467602	467910	+	hypothetical protein
W3030Q02400	W303_0Q02400		YNL085W		w303_scaffold_17	CM007977.1	468399	470891	+	hypothetical protein
W3030Q02410	W303_0Q02410		YNL084C		w303_scaffold_17	CM007977.1	471321	472370	-	hypothetical protein
W3030Q02420	W303_0Q02420		YNL083W		w303_scaffold_17	CM007977.1	472645	474282	+	hypothetical protein
W3030Q02430	W303_0Q02430		YNL082W		w303_scaffold_17	CM007977.1	474565	477279	+	hypothetical protein
W3030Q02440	W303_0Q02440		YNL081C		w303_scaffold_17	CM007977.1	477455	477886	-	hypothetical protein
W3030Q02450	W303_0Q02450		YNL080C		w303_scaffold_17	CM007977.1	478198	479298	-	hypothetical protein
W3030Q02460	W303_0Q02460		YIL138C		w303_scaffold_17	CM007977.1	479832	480431	-	hypothetical protein
W3030Q02470	W303_0Q02470		YNL078W		w303_scaffold_17	CM007977.1	481494	482729	+	hypothetical protein
W3030Q02480	W303_0Q02480		YNL077W		w303_scaffold_17	CM007977.1	483129	484715	+	hypothetical protein
W3030Q02490	W303_0Q02490		YNL076W		w303_scaffold_17	CM007977.1	485293	487047	+	hypothetical protein
W3030Q02500	W303_0Q02500		YNL075W		w303_scaffold_17	CM007977.1	487344	488216	+	hypothetical protein
W3030Q02510	W303_0Q02510		YIL135C		w303_scaffold_17	CM007977.1	488503	489861	-	hypothetical protein
W3030Q02520	W303_0Q02520		YNL073W		w303_scaffold_17	CM007977.1	490123	491853	+	hypothetical protein
W3030Q02530	W303_0Q02530		YNL072W		w303_scaffold_17	CM007977.1	492054	492977	+	hypothetical protein
W3030Q02540	W303_0Q02540		YNL071W		w303_scaffold_17	CM007977.1	493260	494708	+	hypothetical protein
W3030Q02550	W303_0Q02550		YNL070W		w303_scaffold_17	CM007977.1	495102	495284	+	hypothetical protein
W3030Q02560	W303_0Q02560		YIL133C		w303_scaffold_17	CM007977.1	495692	496033	-	hypothetical protein
W3030Q02570	W303_0Q02570		YIL131C		w303_scaffold_17	CM007977.1	497437	500025	-	hypothetical protein
W3030Q02580	W303_0Q02580		YNL067W		w303_scaffold_17	CM007977.1	501418	501993	+	hypothetical protein
W3030Q02590	W303_0Q02590		YIL123W		w303_scaffold_17	CM007977.1	503252	504514	+	hypothetical protein
W3030Q02600	W303_0Q02600		YNL065W		w303_scaffold_17	CM007977.1	505461	507221	+	hypothetical protein
W3030Q02610	W303_0Q02610		YNL064C		w303_scaffold_17	CM007977.1	507605	508834	-	hypothetical protein
W3030Q02620	W303_0Q02620		YNL063W		w303_scaffold_17	CM007977.1	509495	510439	+	hypothetical protein
W3030Q02630	W303_0Q02630		YNL062C		w303_scaffold_17	CM007977.1	510513	511949	-	hypothetical protein
W3030Q02640	W303_0Q02640		YNL061W		w303_scaffold_17	CM007977.1	512277	514133	+	hypothetical protein
W3030Q02650	W303_0Q02650		YNL059C		w303_scaffold_17	CM007977.1	514405	516672	-	hypothetical protein
W3030Q02660	W303_0Q02660		YIL117C		w303_scaffold_17	CM007977.1	517500	518450	-	hypothetical protein
W3030Q02670	W303_0Q02670		YNL056W		w303_scaffold_17	CM007977.1	518986	519579	+	hypothetical protein
W3030Q02680	W303_0Q02680		YIL114C		w303_scaffold_17	CM007977.1	519731	520582	-	hypothetical protein
W3030Qtrna9D					w303_scaffold_17	CM007977.1	520836	520906	-	
W3030Q02690	W303_0Q02690				w303_scaffold_17	CM007977.1	522994	525642	+	hypothetical protein
W3030Q02700	W303_0Q02700				w303_scaffold_17	CM007977.1	527821	530328	+	hypothetical protein
W3030Q02710	W303_0Q02710				w303_scaffold_17	CM007977.1	531511	532779	-	hypothetical protein
W3030Q02720	W303_0Q02720				w303_scaffold_17	CM007977.1	533257	534384	-	hypothetical protein
W3030Q02730	W303_0Q02730				w303_scaffold_17	CM007977.1	535918	538641	+	hypothetical protein
W3030Q02740	W303_0Q02740				w303_scaffold_17	CM007977.1	538724	539251	+	hypothetical protein
W3030Q02750	W303_0Q02750		YNL054W		w303_scaffold_17	CM007977.1	540765	544262	+	hypothetical protein
W3030Q02760	W303_0Q02760		YIL113W		w303_scaffold_17	CM007977.1	544621	546090	+	hypothetical protein
W3030Q02770	W303_0Q02770		YNL052W		w303_scaffold_17	CM007977.1	546404	546865	+	hypothetical protein
W3030Q02780	W303_0Q02780		YNL051W		w303_scaffold_17	CM007977.1	547338	548549	+	hypothetical protein
W3030Q02790	W303_0Q02790		YNL050C		w303_scaffold_17	CM007977.1	548758	549228	-	hypothetical protein
W3030Q02800	W303_0Q02800		YIL109C		w303_scaffold_17	CM007977.1	549960	552590	-	hypothetical protein
W3030Q02810	W303_0Q02810		YNL048W		w303_scaffold_17	CM007977.1	552852	554498	+	hypothetical protein
W3030Q02820	W303_0Q02820		YIL105C		w303_scaffold_17	CM007977.1	554590	556560	-	hypothetical protein
W3030Q02830	W303_0Q02830		YNL046W		w303_scaffold_17	CM007977.1	556983	557501	+	hypothetical protein
W3030Q02840	W303_0Q02840		YNL045W		w303_scaffold_17	CM007977.1	557642	559657	+	hypothetical protein
W3030Q02850	W303_0Q02850		YNL044W		w303_scaffold_17	CM007977.1	560080	560556	+	hypothetical protein
W3030Qtrna4P					w303_scaffold_17	CM007977.1	561773	561875	+	
W3030Q02860	W303_0Q02860		YNL042W		w303_scaffold_17	CM007977.1	562779	563969	+	hypothetical protein
W3030Q02870	W303_0Q02870		YNL041C		w303_scaffold_17	CM007977.1	564147	566666	-	hypothetical protein
W3030Q02880	W303_0Q02880		YNL040W		w303_scaffold_17	CM007977.1	568059	569429	+	hypothetical protein
W3030Q02890	W303_0Q02890		YNL039W		w303_scaffold_17	CM007977.1	569727	571511	+	hypothetical protein
W3030Q02900	W303_0Q02900		YNL038W		w303_scaffold_17	CM007977.1	571699	572462	+	hypothetical protein
W3030Q02910	W303_0Q02910		YNL037C		w303_scaffold_17	CM007977.1	572599	573681	-	hypothetical protein
W3030Q02920	W303_0Q02920		YNL036W		w303_scaffold_17	CM007977.1	574493	575158	+	hypothetical protein
W3030Qtrna4T					w303_scaffold_17	CM007977.1	575372	575444	-	
W3030Q02930	W303_0Q02930				w303_scaffold_17	CM007977.1	577066	581106	-	hypothetical protein
W3030Qtrna5P					w303_scaffold_17	CM007977.1	582794	582896	+	
W3030Q02940	W303_0Q02940		YNL035C		w303_scaffold_17	CM007977.1	583201	584370	-	hypothetical protein
W3030Qtrna5I					w303_scaffold_17	CM007977.1	584546	584619	-	
W3030Q02950	W303_0Q02950		YNL034W		w303_scaffold_17	CM007977.1	585156	586994	+	hypothetical protein
W3030Q02960	W303_0Q02960		YNL033W		w303_scaffold_17	CM007977.1	587678	588532	+	hypothetical protein
W3030Q02970	W303_0Q02970		YNL032W		w303_scaffold_17	CM007977.1	589185	590030	+	hypothetical protein
W3030Q02980	W303_0Q02980		YNL031C		w303_scaffold_17	CM007977.1	590319	590729	-	hypothetical protein
W3030Q02990	W303_0Q02990		YNL030W		w303_scaffold_17	CM007977.1	591406	591717	+	hypothetical protein
W3030Q03000	W303_0Q03000		YIL085C		w303_scaffold_17	CM007977.1	591884	593452	-	hypothetical protein
W3030Q03010	W303_0Q03010		YNL027W		w303_scaffold_17	CM007977.1	594259	596295	+	hypothetical protein
W3030Q03020	W303_0Q03020		YNL026W		w303_scaffold_17	CM007977.1	596599	598053	+	hypothetical protein
W3030Q03030	W303_0Q03030		YNL025C		w303_scaffold_17	CM007977.1	598999	599970	-	hypothetical protein
W3030Q03040	W303_0Q03040		YNL024C		w303_scaffold_17	CM007977.1	601281	601499	-	hypothetical protein
W3030Q03050	W303_0Q03050		YNL024C		w303_scaffold_17	CM007977.1	601786	602526	-	hypothetical protein
W3030Q03060	W303_0Q03060		YNL023C		w303_scaffold_17	CM007977.1	602942	605839	-	hypothetical protein
W3030Q03070	W303_0Q03070		YNL022C		w303_scaffold_17	CM007977.1	606106	607578	-	hypothetical protein
W3030Q03080	W303_0Q03080		YNL021W		w303_scaffold_17	CM007977.1	607906	610026	+	hypothetical protein
W3030Q03090	W303_0Q03090		YIL095W		w303_scaffold_17	CM007977.1	610302	612218	-	hypothetical protein
W3030Q03100	W303_0Q03100		YNL019C		w303_scaffold_17	CM007977.1	613055	613909	-	hypothetical protein
W3030Q03110	W303_0Q03110		YNL018C		w303_scaffold_17	CM007977.1	614615	616453	-	hypothetical protein
W3030Qtrna6I					w303_scaffold_17	CM007977.1	616991	617064	+	
W3030Q03120	W303_0Q03120		YNL016W		w303_scaffold_17	CM007977.1	617586	618947	+	hypothetical protein
W3030Q03130	W303_0Q03130		YNL015W		w303_scaffold_17	CM007977.1	620063	620290	+	hypothetical protein
W3030Q03140	W303_0Q03140		YLR249W		w303_scaffold_17	CM007977.1	620998	624132	+	hypothetical protein
W3030Q03150	W303_0Q03150		YNL012W		w303_scaffold_17	CM007977.1	624734	626344	+	hypothetical protein
W3030Q03160	W303_0Q03160		YNL011C		w303_scaffold_17	CM007977.1	626515	627849	-	hypothetical protein
W3030Q03170	W303_0Q03170		YNL010W		w303_scaffold_17	CM007977.1	628314	629039	+	hypothetical protein
W3030Q03180	W303_0Q03180		YLR174W		w303_scaffold_17	CM007977.1	629500	630762	+	hypothetical protein
W3030Q03190	W303_0Q03190		YMR119W		w303_scaffold_17	CM007977.1	630890	632920	-	hypothetical protein
W3030Q03200	W303_0Q03200		YNL007C		w303_scaffold_17	CM007977.1	633186	634244	-	hypothetical protein
W3030Q03210	W303_0Q03210				w303_scaffold_17	CM007977.1	634353	634625	-	hypothetical protein
W3030Q03220	W303_0Q03220		YNL006W		w303_scaffold_17	CM007977.1	635126	636037	+	hypothetical protein
W3030Q03230	W303_0Q03230		YNL005C		w303_scaffold_17	CM007977.1	636372	637487	-	hypothetical protein
W3030Q03240	W303_0Q03240		YCL011C		w303_scaffold_17	CM007977.1	638391	639680	+	hypothetical protein
W3030Q03250	W303_0Q03250		YNL003C		w303_scaffold_17	CM007977.1	640034	640888	-	hypothetical protein
W3030Q03260	W303_0Q03260		YNL002C		w303_scaffold_17	CM007977.1	641233	642201	-	hypothetical protein
W3030Q03270	W303_0Q03270		YNL001W		w303_scaffold_17	CM007977.1	642515	643675	+	hypothetical protein
W3030Q03280	W303_0Q03280		YCR005C		w303_scaffold_17	CM007977.1	644681	646120	-	hypothetical protein
W3030Qtrna6P					w303_scaffold_17	CM007977.1	646905	646976	-	
W3030Qtrna7P					w303_scaffold_17	CM007977.1	647315	647386	-	
W3030Qtrna4N					w303_scaffold_17	CM007977.1	648068	648141	+	
W3030Q03290	W303_0Q03290		YCR010C		w303_scaffold_17	CM007977.1	648477	649325	-	hypothetical protein
W3030Q03300	W303_0Q03300		YNR003C		w303_scaffold_17	CM007977.1	649813	650766	-	hypothetical protein
W3030Q03310	W303_0Q03310		YNR004W		w303_scaffold_17	CM007977.1	651412	651852	+	hypothetical protein
W3030Q03320	W303_0Q03320		YNR006W		w303_scaffold_17	CM007977.1	652455	654323	+	hypothetical protein
W3030Q03330	W303_0Q03330		YNR007C		w303_scaffold_17	CM007977.1	654651	655583	-	hypothetical protein
W3030Q03340	W303_0Q03340		YNR008W		w303_scaffold_17	CM007977.1	655865	657850	+	hypothetical protein
W3030Q03350	W303_0Q03350		YNR009W		w303_scaffold_17	CM007977.1	658159	658908	+	hypothetical protein
W3030Q03360	W303_0Q03360		YNR010W		w303_scaffold_17	CM007977.1	659213	659662	+	hypothetical protein
W3030Q03370	W303_0Q03370		YNR011C		w303_scaffold_17	CM007977.1	659789	662419	-	hypothetical protein
W3030Q03380	W303_0Q03380		YNR012W		w303_scaffold_17	CM007977.1	662901	664406	+	hypothetical protein
W3030Q03390	W303_0Q03390		YNR013C		w303_scaffold_17	CM007977.1	664497	667181	-	hypothetical protein
W3030Q03400	W303_0Q03400		YMR206W		w303_scaffold_17	CM007977.1	667934	668572	+	hypothetical protein
W3030Q03410	W303_0Q03410		YNR015W		w303_scaffold_17	CM007977.1	668856	670010	+	hypothetical protein
W3030Q03420	W303_0Q03420		YMR207C		w303_scaffold_17	CM007977.1	670142	676843	-	hypothetical protein
W3030Q03430	W303_0Q03430		YNR017W		w303_scaffold_17	CM007977.1	678383	679051	+	hypothetical protein
W3030Q03440	W303_0Q03440		YNR018W		w303_scaffold_17	CM007977.1	679740	680414	+	hypothetical protein
W3030Q03450	W303_0Q03450				w303_scaffold_17	CM007977.1	680809	682737	+	hypothetical protein
